timestamp,rms_displacement,flutter_freq_hz,extension_angle_deg,wind_estimate_mps,num_points,quality,gt_wind_mps
1765450232.2920756,0.0,0.0,0.0,0.0,0,0.0,nan
1765450232.4219027,0.0,0.0,0.3362656235694885,0.0,20,1.0,nan
1765450232.4774833,0.0,0.0,0.3309813439846039,0.0,20,1.0,nan
1765450232.5092123,0.0,0.0,0.3254140317440033,0.0,20,1.0,nan
1765450232.5343926,0.0,0.0,0.3202044367790222,0.0,20,1.0,nan
1765450232.5706654,0.0,0.0,0.3156825006008148,0.0,20,1.0,nan
1765450232.6047616,0.17648541927337646,0.0,0.3134424388408661,0.021178250312805177,20,1.0,nan
1765450232.6309447,0.17580044269561768,0.0,0.3077043294906616,0.04015647840499878,20,1.0,nan
1765450232.657819,0.17076699435710907,0.0,0.30475616455078125,0.05663286988735199,20,1.0,nan
1765450232.6947143,0.1629226952791214,0.0,0.30345943570137024,0.07052030633211136,20,1.0,nan
1765450232.73307,0.15485800802707672,0.0,0.30349835753440857,0.08205123666214943,20,1.0,nan
1765450232.7645445,0.14767566323280334,0.0,0.30347350239753723,0.09156719258387089,20,1.0,nan
1765450232.800002,0.14183086156845093,0.0,0.30485233664512634,0.09943017671369792,20,1.0,nan
1765450232.8294837,0.13918304443359375,0.0,0.3091743290424347,0.10618912437435937,20,1.0,nan
1765450232.8628397,0.13605467975139618,0.0,0.3103010356426239,0.11189677350709099,20,1.0,nan
1765450232.9021742,0.1354910284280777,1.611328125,0.3141382038593292,0.11696601956775121,20,1.0,nan
1765450232.9419534,0.13449878990650177,1.318359375,0.31810781359672546,0.12140927239975631,20,1.0,nan
1765450232.9816725,0.13624687492847443,0.966796875,0.32153838872909546,0.1256179701511976,20,1.0,nan
1765450233.0206296,0.13894382119178772,0.64453125,0.32477518916130066,0.12972943167909237,20,1.0,nan
1765450233.0538583,0.14002327620983124,0.52734375,0.32943302392959595,0.13355928165636288,20,1.0,nan
1765450233.0883362,0.13879045844078064,0.52734375,0.3333488702774048,0.13685820850362027,20,1.0,nan
1765450233.1226637,0.13992664217948914,0.5859375,0.3382408022880554,0.13996358471479695,20,1.0,nan
1765450233.1533558,0.14019054174423218,0.791015625,0.33982938528060913,0.1427900912526251,20,1.0,nan
1765450233.191501,0.13765713572502136,0.908203125,0.3417705297470093,0.14502993841436515,20,1.0,nan
1765450233.2257078,0.13587957620620728,0.99609375,0.34092357754707336,0.14683249371767348,20,1.0,nan
1765450233.2590923,0.13606959581375122,1.0546875,0.3364197015762329,0.14847759584355627,20,1.0,nan
