timestamp,rms_displacement,flutter_freq_hz,extension_angle_deg,wind_estimate_mps,num_points,quality,gt_wind_mps
1765449061.6890612,0.0,0.0,0.0,0.0,0,0.0,nan
1765449061.8049269,0.0,0.0,-0.7440701723098755,0,20,1.0,nan
1765449061.843504,0.0,0.0,-0.7389140725135803,0,20,1.0,nan
1765449061.8813155,0.0,0.0,-0.7366107106208801,0,20,1.0,nan
1765449061.9146714,0.0,0.0,-0.732719361782074,0,20,1.0,nan
1765449061.9457972,0.0,0.0,-0.7380514144897461,0,20,1.0,nan
1765449061.9758155,0.2839888036251068,0.0,-0.7335881590843201,0.1505442889448897,20,1.0,nan
1765449062.010621,0.26366037130355835,0.0,-0.7379516959190369,0.23298241748102505,20,1.0,nan
1765449062.0424137,0.249954491853714,0.0,-0.7375475764274597,0.27887397908224304,20,1.0,nan
1765449062.0674021,0.24714337289333344,0.0,-0.741597592830658,0.3116541578356792,20,1.0,nan
1765449062.1002347,0.2497483640909195,0.0,-0.7486726641654968,0.34058470240314426,20,1.0,nan
1765449062.1323986,0.26168912649154663,0.0,-0.7611225843429565,0.37492039856052606,20,1.0,nan
1765449062.1646278,0.26357561349868774,0.0,-0.7651932239532471,0.40516971394268775,20,1.0,nan
1765449062.1966214,0.26514750719070435,0.0,-0.7645576000213623,0.43204667260166085,20,1.0,nan
1765449062.2303114,0.2609500288963318,0.0,-0.7659435272216797,0.4522871992259749,20,1.0,nan
1765449062.272111,0.2537039816379547,0.0,-0.7704526782035828,0.46507391100068113,20,1.0,nan
1765449062.303473,0.245986670255661,0.0,-0.7731570601463318,0.4712850279647064,20,1.0,nan
1765449062.3352647,0.23872360587120056,1.845703125,-0.7715339064598083,0.47214453136596535,20,1.0,nan
1765449062.3693123,0.2335565835237503,1.787109375,-0.7671259045600891,0.4696685788600525,20,1.0,nan
1765449062.3979504,0.2336546778678894,1.69921875,-0.7646860480308533,0.4675008451025882,20,1.0,nan
1765449062.4320474,0.2396242618560791,1.640625,-0.7626038789749146,0.4689894401626646,20,1.0,nan
1765449062.4649787,0.247954860329628,1.552734375,-0.7506633996963501,0.47485320794934166,20,1.0,nan
1765449062.502253,0.2558351457118988,1.494140625,-0.7420275807380676,0.4842071530085371,20,1.0,nan
1765449062.5364194,0.2612841725349426,1.40625,-0.734998881816864,0.49540365081163595,20,1.0,nan
1765449062.5702336,0.2631467878818512,1.318359375,-0.7269604206085205,0.5065778816768584,20,1.0,nan
1765449062.6066198,0.26090002059936523,1.23046875,-0.7202501893043518,0.5159092125976977,20,1.0,nan
1765449062.6404114,0.25805115699768066,1.142578125,-0.7171928882598877,0.5233135842434271,20,1.0,nan
1765449062.6714866,0.2537826597690582,1.083984375,-0.7157810926437378,0.5283417750842668,20,1.0,nan
1765449062.710192,0.24926155805587769,1.025390625,-0.7153241634368896,0.5310686134456387,20,1.0,nan
1765449062.7415144,0.24493904411792755,0.99609375,-0.715935468673706,0.5317442176925109,20,1.0,nan
1765449062.7792408,0.2411101758480072,0.99609375,-0.719298779964447,0.5307192731525517,20,1.0,nan
1765449062.8065095,0.21937373280525208,1.025390625,-0.7245816588401794,0.5199799736262838,20,1.0,nan
1765449062.837398,0.2148391753435135,1.0546875,-0.7271047234535217,0.5077403659453414,20,1.0,nan
1765449062.8695498,0.21400272846221924,1.0546875,-0.7315706014633179,0.49580277276502577,20,1.0,nan
1765449062.9007282,0.21287071704864502,1.083984375,-0.734235405921936,0.4839978543650741,20,1.0,nan
1765449062.9327319,0.21308766305446625,1.083984375,-0.7374601364135742,0.47292530381134057,20,1.0,nan
1765449062.9698327,0.21366600692272186,1.083984375,-0.7397658824920654,0.46269291328938306,20,1.0,nan
1765449063.0038664,0.2140810340642929,1.083984375,-0.7407388687133789,0.4531675213397846,20,1.0,nan
1765449063.0321305,0.21360476315021515,1.083984375,-0.7416720390319824,0.4439064914071173,20,1.0,nan
1765449063.0645213,0.20973531901836395,1.083984375,-0.7415754199028015,0.43338756703624015,20,1.0,nan
1765449063.102287,0.2037825584411621,1.083984375,-0.7421863675117493,0.4207030397690518,20,1.0,nan
1765449063.1392195,0.19324512779712677,1.083984375,-0.7395609021186829,0.4037344982780409,20,1.0,nan
1765449063.1797945,0.18783311545848846,1.083984375,-0.7364634275436401,0.38495640542183585,20,1.0,nan
1765449063.21864,0.18507708609104156,1.0546875,-0.7306188941001892,0.36568834275290873,20,1.0,nan
1765449063.2596164,0.1866680234670639,1.0546875,-0.7233542799949646,0.34804420975525,20,1.0,nan
1765449063.2940128,0.18920449912548065,1.0546875,-0.7162772417068481,0.332375395994641,20,1.0,nan
1765449063.3354902,0.19015507400035858,1.0546875,-0.7152344584465027,0.31782525975529624,20,1.0,nan
1765449063.3729172,0.19025227427482605,1.083984375,-0.7139537930488586,0.30393723583059734,20,1.0,nan
1765449063.4126835,0.19100357592105865,1.083984375,-0.7183545231819153,0.29097624314342263,20,1.0,nan
1765449063.4433455,0.18916887044906616,1.11328125,-0.7176413536071777,0.2777075954834819,20,1.0,nan
1765449063.4720798,0.18329663574695587,1.142578125,-0.722592830657959,0.2622385693321949,20,1.0,nan
1765449063.5090086,0.17396891117095947,1.171875,-0.7249614596366882,0.24287166806714242,20,1.0,nan
1765449063.5513222,0.16377954185009003,1.201171875,-0.7320278882980347,0.2190730428938589,20,1.0,nan
1765449063.5923543,0.15160103142261505,1.23046875,-0.7342509627342224,0.18957616164972832,20,1.0,nan
1765449063.6216197,0.14185382425785065,1.2890625,-0.7357210516929626,0.15554425562268226,20,1.0,nan
1765449063.6600437,0.13716155290603638,1.318359375,-0.7370592355728149,0.11996257129267246,20,1.0,nan
