laptop_time,raw_line
2025-12-09T16:15:46.032972,"1765296946.096,0.0000,0.000,-2.91,0.000,9,0.90"
2025-12-09T16:15:46.066711,"1765296946.130,0.0000,0.000,-2.90,0.000,9,0.90"
2025-12-09T16:15:46.094741,"1765296946.158,0.0000,0.000,-2.90,0.000,9,0.90"
2025-12-09T16:15:46.125697,"1765296946.189,0.0000,0.000,-2.91,0.000,9,0.90"
2025-12-09T16:15:46.155750,"1765296946.219,0.0000,0.000,-2.91,0.000,9,0.90"
2025-12-09T16:15:46.187812,"1765296946.251,0.0620,0.000,-2.91,0.031,9,0.90"
2025-12-09T16:15:46.215769,"1765296946.279,0.0734,0.000,-2.91,0.037,9,0.90"
2025-12-09T16:15:46.243754,"1765296946.307,0.0775,0.000,-2.92,0.039,9,0.90"
2025-12-09T16:15:46.271741,"1765296946.335,0.0917,0.000,-2.94,0.046,9,0.90"
2025-12-09T16:15:46.309714,"1765296946.372,0.1079,0.000,-2.99,0.054,9,0.90"
2025-12-09T16:15:46.346727,"1765296946.410,0.1129,0.000,-3.03,0.056,9,0.90"
2025-12-09T16:15:46.383751,"1765296946.447,0.1133,0.000,-3.04,0.057,9,0.90"
2025-12-09T16:15:46.415706,"1765296946.479,0.1097,0.000,-3.04,0.055,9,0.90"
2025-12-09T16:15:46.441730,"1765296946.505,0.1066,0.000,-3.03,0.053,9,0.90"
2025-12-09T16:15:46.476752,"1765296946.540,0.1033,0.000,-3.02,0.052,9,0.90"
2025-12-09T16:15:46.511761,"1765296946.575,0.1001,0.000,-3.02,0.050,9,0.90"
2025-12-09T16:15:46.541737,"1765296946.605,0.1147,0.000,-3.09,0.057,9,0.90"
2025-12-09T16:15:46.571786,"1765296946.635,0.1222,0.000,-3.14,0.061,9,0.90"
2025-12-09T16:15:46.604813,"1765296946.668,0.1194,0.000,-3.15,0.060,9,0.90"
2025-12-09T16:15:46.638720,"1765296946.702,0.1178,0.000,-3.14,0.059,9,0.90"
2025-12-09T16:15:46.672182,"1765296946.735,0.1266,0.000,-3.10,0.063,9,0.90"
2025-12-09T16:15:46.707683,"1765296946.770,0.1356,0.000,-3.07,0.068,9,0.90"
2025-12-09T16:15:46.740711,"1765296946.803,0.1357,0.000,-3.04,0.068,9,0.90"
2025-12-09T16:15:46.771717,"1765296946.835,0.1330,0.000,-3.04,0.066,9,0.90"
2025-12-09T16:15:46.805478,"1765296946.868,0.1369,0.000,-3.08,0.068,9,0.90"
2025-12-09T16:15:46.838716,"1765296946.901,0.1428,0.000,-3.12,0.071,9,0.90"
2025-12-09T16:15:46.871695,"1765296946.935,0.1465,0.000,-3.15,0.073,9,0.90"
2025-12-09T16:15:46.908720,"1765296946.972,0.1505,0.000,-3.18,0.075,9,0.90"
2025-12-09T16:15:46.943758,"1765296947.006,0.1520,0.000,-3.18,0.076,9,0.90"
2025-12-09T16:15:46.977702,"1765296947.040,0.1499,1.000,-3.19,0.075,9,0.90"
2025-12-09T16:15:47.005721,"1765296947.068,0.1482,0.968,-3.20,0.074,9,0.90"
2025-12-09T16:15:47.038719,"1765296947.102,0.1507,1.875,-3.24,0.075,9,0.90"
2025-12-09T16:15:47.071737,"1765296947.135,0.1552,1.818,-3.29,0.078,9,0.90"
2025-12-09T16:15:47.107741,"1765296947.171,0.1592,1.765,-3.31,0.080,9,0.90"
2025-12-09T16:15:47.141726,"1765296947.205,0.1685,1.714,-3.32,0.084,9,0.90"
2025-12-09T16:15:47.178714,"1765296947.242,0.1824,1.667,-3.30,0.091,9,0.90"
2025-12-09T16:15:47.217831,"1765296947.281,0.1872,1.622,-3.30,0.094,9,0.90"
2025-12-09T16:15:47.251707,"1765296947.315,0.1902,0.789,-3.31,0.095,9,0.90"
2025-12-09T16:15:47.277773,"1765296947.341,0.1892,0.769,-3.30,0.095,9,0.90"
2025-12-09T16:15:47.308735,"1765296947.372,0.1875,0.750,-3.34,0.094,9,0.90"
2025-12-09T16:15:47.341734,"1765296947.405,0.1864,0.732,-3.37,0.093,9,0.90"
2025-12-09T16:15:47.375110,"1765296947.437,0.1853,0.714,-3.36,0.093,9,0.90"
2025-12-09T16:15:47.406814,"1765296947.470,0.1874,0.698,-3.32,0.094,9,0.90"
2025-12-09T16:15:47.439765,"1765296947.503,0.1889,0.682,-3.32,0.094,9,0.90"
2025-12-09T16:15:47.471924,"1765296947.535,0.1891,0.667,-3.32,0.095,9,0.90"
2025-12-09T16:15:47.507730,"1765296947.570,0.2039,0.652,-3.32,0.102,9,0.90"
2025-12-09T16:15:47.540688,"1765296947.603,0.2134,0.638,-3.37,0.107,9,0.90"
2025-12-09T16:15:47.571753,"1765296947.635,0.2252,0.625,-2.89,0.113,8,0.80"
2025-12-09T16:15:47.604731,"1765296947.668,0.2303,0.612,-2.95,0.115,8,0.80"
2025-12-09T16:15:47.637773,"1765296947.701,0.2300,0.600,-2.96,0.115,8,0.80"
2025-12-09T16:15:47.671852,"1765296947.735,0.2266,0.588,-2.93,0.113,8,0.80"
2025-12-09T16:15:47.708487,"1765296947.769,0.2248,0.577,-2.89,0.112,8,0.80"
2025-12-09T16:15:47.739791,"1765296947.803,0.2358,0.566,-2.84,0.118,8,0.80"
2025-12-09T16:15:47.773855,"1765296947.835,0.2510,0.556,-2.80,0.125,8,0.80"
2025-12-09T16:15:47.804755,"1765296947.868,0.2523,0.545,-2.77,0.126,8,0.80"
2025-12-09T16:15:47.837777,"1765296947.901,0.2523,0.536,-2.71,0.126,8,0.80"
2025-12-09T16:15:47.871713,"1765296947.935,0.2501,0.526,-2.68,0.125,8,0.80"
2025-12-09T16:15:47.907740,"1765296947.971,0.2468,0.517,-2.67,0.123,8,0.80"
2025-12-09T16:15:47.939748,"1765296948.003,0.2443,0.508,-2.67,0.122,8,0.80"
2025-12-09T16:15:47.971688,"1765296948.035,0.2452,1.000,-2.66,0.123,8,0.80"
2025-12-09T16:15:48.010529,"1765296948.068,0.2499,0.984,-2.62,0.125,8,0.80"
2025-12-09T16:15:48.037707,"1765296948.101,0.2488,0.968,-2.61,0.124,8,0.80"
2025-12-09T16:15:48.071690,"1765296948.135,0.2480,0.952,-2.59,0.124,8,0.80"
2025-12-09T16:15:48.106701,"1765296948.169,0.2514,0.938,-2.57,0.126,8,0.80"
2025-12-09T16:15:48.143174,"1765296948.204,0.2491,0.923,-2.58,0.125,8,0.80"
2025-12-09T16:15:48.171709,"1765296948.235,0.2421,0.909,-2.52,0.121,8,0.80"
2025-12-09T16:15:48.204728,"1765296948.268,0.2396,0.896,-2.48,0.120,8,0.80"
2025-12-09T16:15:48.241671,"1765296948.301,0.2364,0.882,-2.48,0.118,8,0.80"
2025-12-09T16:15:48.271711,"1765296948.335,0.2587,0.870,-2.47,0.129,8,0.80"
2025-12-09T16:15:48.306694,"1765296948.369,0.2798,0.857,-2.49,0.140,8,0.80"
2025-12-09T16:15:48.340698,"1765296948.403,0.3837,0.845,-2.87,0.192,8,0.80"
2025-12-09T16:15:48.375756,"1765296948.439,0.4186,0.833,-3.01,0.209,8,0.80"
2025-12-09T16:15:48.408764,"1765296948.472,0.4471,0.822,-2.96,0.224,8,0.80"
2025-12-09T16:15:48.442725,"1765296948.505,0.4496,0.811,-2.95,0.225,8,0.80"
2025-12-09T16:15:48.476770,"1765296948.540,0.4498,0.800,-2.97,0.225,8,0.80"
2025-12-09T16:15:48.508892,"1765296948.571,0.4462,0.789,-2.91,0.223,8,0.80"
2025-12-09T16:15:48.542761,"1765296948.606,0.4414,0.779,-2.85,0.221,8,0.80"
2025-12-09T16:15:48.572853,"1765296948.636,0.4366,0.769,-2.84,0.218,8,0.80"
2025-12-09T16:15:48.604699,"1765296948.668,0.4402,0.759,-2.87,0.220,8,0.80"
2025-12-09T16:15:48.637703,"1765296948.701,0.4492,0.750,-2.90,0.225,8,0.80"
2025-12-09T16:15:48.673710,"1765296948.736,0.4521,0.741,-2.93,0.226,8,0.80"
2025-12-09T16:15:48.706676,"1765296948.769,0.4512,0.732,-2.95,0.226,8,0.80"
2025-12-09T16:15:48.739701,"1765296948.803,0.4491,0.723,-2.99,0.225,8,0.80"
2025-12-09T16:15:48.771703,"1765296948.834,0.4464,0.714,-3.10,0.223,8,0.80"
2025-12-09T16:15:48.804701,"1765296948.868,0.4611,0.706,-3.26,0.231,8,0.80"
2025-12-09T16:15:48.837730,"1765296948.901,0.4606,0.698,-3.23,0.230,8,0.80"
2025-12-09T16:15:48.871682,"1765296948.934,0.4793,1.034,-3.07,0.240,8,0.80"
2025-12-09T16:15:48.905738,"1765296948.969,0.4998,1.023,-3.01,0.250,8,0.80"
2025-12-09T16:15:48.939717,"1765296949.003,0.5269,1.011,-3.00,0.263,8,0.80"
2025-12-09T16:15:48.973742,"1765296949.037,0.5540,1.000,-2.85,0.277,8,0.80"
