laptop_time,raw_line
2025-12-09T16:15:06.351218,-0.35
2025-12-09T16:15:06.356380,-0.35
2025-12-09T16:15:06.361320,-0.35
2025-12-09T16:15:06.366329,-0.35
2025-12-09T16:15:06.371139,-0.35
2025-12-09T16:15:06.376174,-0.35
2025-12-09T16:15:06.381254,-0.35
2025-12-09T16:15:06.386160,-0.35
2025-12-09T16:15:06.391144,-0.35
2025-12-09T16:15:06.396230,-0.35
2025-12-09T16:15:06.401137,-0.35
2025-12-09T16:15:06.406150,-0.35
2025-12-09T16:15:06.410196,-0.35
2025-12-09T16:15:06.415200,-0.35
2025-12-09T16:15:06.420191,-0.35
2025-12-09T16:15:06.425257,-0.35
2025-12-09T16:15:06.430195,-0.35
2025-12-09T16:15:06.435165,-0.35
2025-12-09T16:15:06.440156,-0.35
2025-12-09T16:15:06.445204,-0.35
2025-12-09T16:15:06.450185,-0.34
2025-12-09T16:15:06.455155,-0.34
2025-12-09T16:15:06.460183,-0.34
2025-12-09T16:15:06.465133,-0.34
2025-12-09T16:15:06.469143,-0.34
2025-12-09T16:15:06.474197,-0.34
2025-12-09T16:15:06.479211,-0.34
2025-12-09T16:15:06.484216,-0.34
2025-12-09T16:15:06.489740,-0.35
2025-12-09T16:15:06.494170,-0.35
2025-12-09T16:15:06.499171,-0.35
2025-12-09T16:15:06.504171,-0.34
2025-12-09T16:15:06.509163,-0.34
2025-12-09T16:15:06.514177,-0.35
2025-12-09T16:15:06.519192,-0.35
2025-12-09T16:15:06.524139,-0.35
2025-12-09T16:15:06.529165,-0.35
2025-12-09T16:15:06.533215,-0.35
2025-12-09T16:15:06.538414,-0.35
2025-12-09T16:15:06.543274,-0.35
2025-12-09T16:15:06.548954,-0.35
2025-12-09T16:15:06.553350,-0.34
2025-12-09T16:15:06.558572,-0.34
2025-12-09T16:15:06.563191,-0.35
2025-12-09T16:15:06.568150,-0.35
2025-12-09T16:15:06.574407,-0.35
2025-12-09T16:15:06.578152,-0.34
2025-12-09T16:15:06.583163,-0.34
2025-12-09T16:15:06.588249,-0.34
2025-12-09T16:15:06.592312,-0.34
2025-12-09T16:15:06.597175,-0.34
2025-12-09T16:15:06.602911,-0.34
2025-12-09T16:15:06.608009,-0.34
2025-12-09T16:15:06.612360,-0.34
2025-12-09T16:15:06.617136,-0.34
2025-12-09T16:15:06.625717,-0.34
2025-12-09T16:15:06.627177,-0.33
2025-12-09T16:15:06.632250,-0.33
2025-12-09T16:15:06.637180,-0.33
2025-12-09T16:15:06.643638,-0.33
2025-12-09T16:15:06.647164,-0.33
2025-12-09T16:15:06.652132,-0.34
2025-12-09T16:15:06.656264,-0.34
2025-12-09T16:15:06.661211,-0.34
2025-12-09T16:15:06.666209,-0.34
2025-12-09T16:15:06.671190,-0.34
2025-12-09T16:15:06.676209,-0.34
2025-12-09T16:15:06.681273,-0.34
2025-12-09T16:15:06.686218,-0.34
2025-12-09T16:15:06.691231,-0.33
2025-12-09T16:15:06.696185,-0.33
2025-12-09T16:15:06.701161,-0.34
2025-12-09T16:15:06.707721,-0.34
2025-12-09T16:15:06.711129,-0.34
2025-12-09T16:15:06.716224,-0.34
2025-12-09T16:15:06.720214,-0.34
2025-12-09T16:15:06.725183,-0.34
2025-12-09T16:15:06.730173,-0.34
2025-12-09T16:15:06.735308,-0.34
2025-12-09T16:15:06.740415,-0.34
2025-12-09T16:15:06.745375,-0.34
2025-12-09T16:15:06.750230,-0.34
2025-12-09T16:15:06.755164,-0.34
2025-12-09T16:15:06.760197,-0.34
2025-12-09T16:15:06.765166,-0.35
2025-12-09T16:15:06.770155,-0.35
2025-12-09T16:15:06.775159,-0.35
2025-12-09T16:15:06.779185,-0.35
2025-12-09T16:15:06.784205,-0.35
2025-12-09T16:15:06.789315,-0.35
2025-12-09T16:15:06.794223,-0.35
2025-12-09T16:15:06.799241,-0.35
2025-12-09T16:15:06.804352,-0.35
2025-12-09T16:15:06.809196,-0.35
2025-12-09T16:15:06.817109,-0.34
2025-12-09T16:15:06.819187,-0.34
2025-12-09T16:15:06.825336,-0.34
2025-12-09T16:15:06.829141,-0.34
2025-12-09T16:15:06.834126,-0.34
2025-12-09T16:15:06.840920,-0.34
2025-12-09T16:15:06.843320,-0.34
2025-12-09T16:15:06.848192,-0.34
2025-12-09T16:15:06.853224,-0.34
2025-12-09T16:15:06.858265,-0.34
2025-12-09T16:15:06.863240,-0.34
2025-12-09T16:15:06.868239,-0.34
2025-12-09T16:15:06.873277,-0.34
2025-12-09T16:15:06.878178,-0.34
2025-12-09T16:15:06.883208,-0.34
2025-12-09T16:15:06.888145,-0.34
2025-12-09T16:15:06.897871,-0.34
2025-12-09T16:15:06.901374,-0.34
2025-12-09T16:15:06.902569,-0.34
2025-12-09T16:15:06.922550,-0.34
2025-12-09T16:15:06.922631,-0.34
2025-12-09T16:15:06.922703,-0.34
2025-12-09T16:15:06.922736,-0.34
2025-12-09T16:15:06.927373,-0.34
2025-12-09T16:15:06.932159,-0.34
2025-12-09T16:15:06.937131,-0.34
2025-12-09T16:15:06.942127,-0.34
2025-12-09T16:15:06.947146,-0.34
2025-12-09T16:15:06.952116,-0.34
2025-12-09T16:15:06.957211,-0.34
2025-12-09T16:15:06.962203,-0.34
2025-12-09T16:15:06.966235,-0.34
2025-12-09T16:15:06.971215,-0.34
2025-12-09T16:15:06.976188,-0.34
2025-12-09T16:15:06.981170,-0.34
2025-12-09T16:15:06.986200,-0.34
2025-12-09T16:15:06.991157,-0.34
2025-12-09T16:15:06.996183,-0.34
2025-12-09T16:15:07.001193,-0.34
2025-12-09T16:15:07.006161,-0.34
2025-12-09T16:15:07.011185,-0.34
2025-12-09T16:15:07.016187,-0.34
2025-12-09T16:15:07.021140,-0.34
2025-12-09T16:15:07.025161,-0.34
2025-12-09T16:15:07.030207,-0.34
2025-12-09T16:15:07.035170,-0.34
2025-12-09T16:15:07.040296,-0.34
2025-12-09T16:15:07.045258,-0.34
2025-12-09T16:15:07.050194,-0.34
2025-12-09T16:15:07.055162,-0.35
2025-12-09T16:15:07.060193,-0.35
2025-12-09T16:15:07.065172,-0.35
2025-12-09T16:15:07.070133,-0.35
2025-12-09T16:15:07.075165,-0.35
2025-12-09T16:15:07.080179,-0.35
2025-12-09T16:15:07.084205,-0.35
2025-12-09T16:15:07.089231,-0.35
2025-12-09T16:15:07.094224,-0.35
2025-12-09T16:15:07.099265,-0.35
2025-12-09T16:15:07.104318,-0.35
2025-12-09T16:15:07.109177,-0.35
2025-12-09T16:15:07.114216,-0.34
2025-12-09T16:15:07.119163,-0.34
2025-12-09T16:15:07.124138,-0.34
2025-12-09T16:15:07.129140,-0.35
2025-12-09T16:15:07.134134,-0.35
2025-12-09T16:15:07.139151,-0.35
2025-12-09T16:15:07.144142,-0.35
2025-12-09T16:15:07.148191,-0.35
2025-12-09T16:15:07.153303,-0.35
2025-12-09T16:15:07.158195,-0.35
2025-12-09T16:15:07.163236,-0.35
2025-12-09T16:15:07.168242,-0.35
2025-12-09T16:15:07.173244,-0.35
2025-12-09T16:15:07.178186,-0.35
2025-12-09T16:15:07.183127,-0.35
2025-12-09T16:15:07.188138,-0.35
2025-12-09T16:15:07.193142,-0.35
2025-12-09T16:15:07.198129,-0.35
2025-12-09T16:15:07.203179,-0.34
2025-12-09T16:15:07.207207,-0.34
2025-12-09T16:15:07.212230,-0.34
2025-12-09T16:15:07.217159,-0.34
2025-12-09T16:15:07.222239,-0.34
2025-12-09T16:15:07.227261,-0.34
2025-12-09T16:15:07.232255,-0.34
2025-12-09T16:15:07.237171,-0.34
2025-12-09T16:15:07.242225,-0.34
2025-12-09T16:15:07.247160,-0.34
2025-12-09T16:15:07.252162,-0.34
2025-12-09T16:15:07.257128,-0.34
2025-12-09T16:15:07.262153,-0.34
2025-12-09T16:15:07.266256,-0.34
2025-12-09T16:15:07.271319,-0.34
2025-12-09T16:15:07.276289,-0.35
2025-12-09T16:15:07.281350,-0.35
2025-12-09T16:15:07.286318,-0.35
2025-12-09T16:15:07.291202,-0.34
2025-12-09T16:15:07.296379,-0.34
2025-12-09T16:15:07.301170,-0.34
2025-12-09T16:15:07.306140,-0.34
2025-12-09T16:15:07.311157,-0.34
2025-12-09T16:15:07.316158,-0.34
2025-12-09T16:15:07.321148,-0.34
2025-12-09T16:15:07.326124,-0.34
2025-12-09T16:15:07.330192,-0.34
2025-12-09T16:15:07.335168,-0.34
2025-12-09T16:15:07.340304,-0.35
2025-12-09T16:15:07.345186,-0.35
2025-12-09T16:15:07.350185,-0.35
2025-12-09T16:15:07.355264,-0.35
2025-12-09T16:15:07.360187,-0.35
2025-12-09T16:15:07.365195,-0.34
2025-12-09T16:15:07.370178,-0.34
2025-12-09T16:15:07.375135,-0.34
2025-12-09T16:15:07.380170,-0.34
2025-12-09T16:15:07.385138,-0.34
2025-12-09T16:15:07.390107,-0.34
2025-12-09T16:15:07.394194,-0.34
2025-12-09T16:15:07.399162,-0.34
2025-12-09T16:15:07.404310,-0.34
2025-12-09T16:15:07.409289,-0.34
2025-12-09T16:15:07.414282,-0.33
2025-12-09T16:15:07.419323,-0.33
2025-12-09T16:15:07.424185,-0.33
2025-12-09T16:15:07.429180,-0.34
2025-12-09T16:15:07.434144,-0.34
2025-12-09T16:15:07.439189,-0.34
2025-12-09T16:15:07.444172,-0.34
2025-12-09T16:15:07.449162,-0.34
2025-12-09T16:15:07.453322,-0.34
2025-12-09T16:15:07.458332,-0.34
2025-12-09T16:15:07.463195,-0.34
2025-12-09T16:15:07.468212,-0.34
2025-12-09T16:15:07.473281,-0.34
2025-12-09T16:15:07.478307,-0.34
2025-12-09T16:15:07.483199,-0.34
2025-12-09T16:15:07.489161,-0.34
2025-12-09T16:15:07.493151,-0.34
2025-12-09T16:15:07.498164,-0.34
2025-12-09T16:15:07.503192,-0.34
2025-12-09T16:15:07.508157,-0.34
2025-12-09T16:15:07.513154,-0.34
2025-12-09T16:15:07.517210,-0.33
2025-12-09T16:15:07.523352,-0.33
2025-12-09T16:15:07.527382,-0.34
2025-12-09T16:15:07.532358,-0.34
2025-12-09T16:15:07.537344,-0.34
2025-12-09T16:15:07.542327,-0.35
2025-12-09T16:15:07.547201,-0.35
2025-12-09T16:15:07.552173,-0.34
2025-12-09T16:15:07.557197,-0.34
2025-12-09T16:15:07.562176,-0.34
2025-12-09T16:15:07.567133,-0.34
2025-12-09T16:15:07.572124,-0.34
2025-12-09T16:15:07.576286,-0.34
2025-12-09T16:15:07.581190,-0.34
2025-12-09T16:15:07.587185,-0.34
2025-12-09T16:15:07.591355,-0.34
2025-12-09T16:15:07.596210,-0.34
2025-12-09T16:15:07.601189,-0.34
2025-12-09T16:15:07.606542,-0.34
2025-12-09T16:15:07.611171,-0.34
2025-12-09T16:15:07.616284,-0.34
2025-12-09T16:15:07.621162,-0.34
2025-12-09T16:15:07.626188,-0.34
2025-12-09T16:15:07.631134,-0.34
2025-12-09T16:15:07.636140,-0.34
2025-12-09T16:15:07.640361,-0.34
2025-12-09T16:15:07.645237,-0.34
2025-12-09T16:15:07.650196,-0.34
2025-12-09T16:15:07.655232,-0.34
2025-12-09T16:15:07.660302,-0.34
2025-12-09T16:15:07.665167,-0.34
2025-12-09T16:15:07.670614,-0.34
2025-12-09T16:15:07.675159,-0.34
2025-12-09T16:15:07.680150,-0.34
2025-12-09T16:15:07.685189,-0.34
2025-12-09T16:15:07.690139,-0.34
2025-12-09T16:15:07.695187,-0.33
2025-12-09T16:15:07.699287,-0.33
2025-12-09T16:15:07.704700,-0.33
2025-12-09T16:15:07.709329,-0.33
2025-12-09T16:15:07.714218,-0.33
2025-12-09T16:15:07.719302,-0.34
2025-12-09T16:15:07.724365,-0.34
2025-12-09T16:15:07.729195,-0.34
2025-12-09T16:15:07.734145,-0.34
2025-12-09T16:15:07.740186,-0.34
2025-12-09T16:15:07.744164,-0.34
2025-12-09T16:15:07.751135,-0.34
2025-12-09T16:15:07.754135,-0.34
2025-12-09T16:15:07.759146,-0.34
2025-12-09T16:15:07.763205,-0.34
2025-12-09T16:15:07.768226,-0.34
2025-12-09T16:15:07.773193,-0.34
2025-12-09T16:15:07.778216,-0.34
2025-12-09T16:15:07.783214,-0.34
2025-12-09T16:15:07.788227,-0.34
2025-12-09T16:15:07.793148,-0.34
2025-12-09T16:15:07.798150,-0.34
2025-12-09T16:15:07.803167,-0.33
2025-12-09T16:15:07.808135,-0.33
2025-12-09T16:15:07.813137,-0.33
2025-12-09T16:15:07.818125,-0.34
2025-12-09T16:15:07.822156,-0.34
2025-12-09T16:15:07.827325,-0.34
2025-12-09T16:15:07.832180,-0.34
2025-12-09T16:15:07.837313,-0.34
2025-12-09T16:15:07.842303,-0.34
2025-12-09T16:15:07.847187,-0.34
2025-12-09T16:15:07.852175,-0.34
2025-12-09T16:15:07.857135,-0.34
2025-12-09T16:15:07.862148,-0.34
2025-12-09T16:15:07.867119,-0.34
2025-12-09T16:15:07.872112,-0.34
2025-12-09T16:15:07.877130,-0.34
2025-12-09T16:15:07.881202,-0.34
2025-12-09T16:15:07.886295,-0.34
2025-12-09T16:15:07.891305,-0.34
2025-12-09T16:15:07.896270,-0.34
2025-12-09T16:15:07.901298,-0.34
2025-12-09T16:15:07.906165,-0.33
2025-12-09T16:15:07.911158,-0.33
2025-12-09T16:15:07.916199,-0.33
2025-12-09T16:15:07.921150,-0.33
2025-12-09T16:15:07.926138,-0.33
2025-12-09T16:15:07.931170,-0.34
2025-12-09T16:15:07.936162,-0.34
2025-12-09T16:15:07.941147,-0.34
2025-12-09T16:15:07.945163,-0.34
2025-12-09T16:15:07.950202,-0.34
2025-12-09T16:15:07.955325,-0.34
2025-12-09T16:15:07.960183,-0.34
2025-12-09T16:15:07.965262,-0.34
2025-12-09T16:15:07.970261,-0.34
2025-12-09T16:15:07.975165,-0.34
2025-12-09T16:15:07.980147,-0.34
2025-12-09T16:15:07.985178,-0.34
2025-12-09T16:15:07.990141,-0.34
2025-12-09T16:15:07.995138,-0.34
2025-12-09T16:15:08.000130,-0.34
2025-12-09T16:15:08.004277,-0.34
2025-12-09T16:15:08.009289,-0.34
2025-12-09T16:15:08.014180,-0.34
2025-12-09T16:15:08.019188,-0.34
2025-12-09T16:15:08.024332,-0.34
2025-12-09T16:15:08.029181,-0.34
2025-12-09T16:15:08.034140,-0.34
2025-12-09T16:15:08.039121,-0.34
2025-12-09T16:15:08.044160,-0.34
2025-12-09T16:15:08.049197,-0.34
2025-12-09T16:15:08.054141,-0.34
2025-12-09T16:15:08.059137,-0.34
2025-12-09T16:15:08.064167,-0.34
2025-12-09T16:15:08.068221,-0.34
2025-12-09T16:15:08.073266,-0.34
2025-12-09T16:15:08.078257,-0.34
2025-12-09T16:15:08.083233,-0.34
2025-12-09T16:15:08.088351,-0.34
2025-12-09T16:15:08.093230,-0.34
2025-12-09T16:15:08.098171,-0.34
2025-12-09T16:15:08.103173,-0.34
2025-12-09T16:15:08.108143,-0.34
2025-12-09T16:15:08.113138,-0.34
2025-12-09T16:15:08.118147,-0.34
2025-12-09T16:15:08.123126,-0.34
2025-12-09T16:15:08.128158,-0.34
2025-12-09T16:15:08.132205,-0.34
2025-12-09T16:15:08.137362,-0.34
2025-12-09T16:15:08.142160,-0.34
2025-12-09T16:15:08.147198,-0.34
2025-12-09T16:15:08.152314,-0.34
2025-12-09T16:15:08.157285,-0.33
2025-12-09T16:15:08.162162,-0.33
2025-12-09T16:15:08.167184,-0.33
2025-12-09T16:15:08.172136,-0.33
2025-12-09T16:15:08.177148,-0.33
2025-12-09T16:15:08.182258,-0.34
2025-12-09T16:15:08.187154,-0.34
2025-12-09T16:15:08.191300,-0.34
2025-12-09T16:15:08.196318,-0.34
2025-12-09T16:15:08.201190,-0.34
2025-12-09T16:15:08.207226,-0.34
2025-12-09T16:15:08.211287,-0.34
2025-12-09T16:15:08.216239,-0.35
2025-12-09T16:15:08.222612,-0.35
2025-12-09T16:15:08.226352,-0.35
2025-12-09T16:15:08.231157,-0.34
2025-12-09T16:15:08.236149,-0.34
2025-12-09T16:15:08.241173,-0.34
2025-12-09T16:15:08.246119,-0.34
2025-12-09T16:15:08.251097,-0.34
2025-12-09T16:15:08.255199,-0.34
2025-12-09T16:15:08.260172,-0.34
2025-12-09T16:15:08.265139,-0.34
2025-12-09T16:15:08.270126,-0.35
2025-12-09T16:15:08.275242,-0.35
2025-12-09T16:15:08.280168,-0.34
2025-12-09T16:15:08.285122,-0.34
2025-12-09T16:15:08.290139,-0.34
2025-12-09T16:15:08.295115,-0.34
2025-12-09T16:15:08.300145,-0.34
2025-12-09T16:15:08.305101,-0.34
2025-12-09T16:15:08.310136,-0.34
2025-12-09T16:15:08.315112,-0.34
2025-12-09T16:15:08.319161,-0.34
2025-12-09T16:15:08.324322,-0.34
2025-12-09T16:15:08.329151,-0.34
2025-12-09T16:15:08.334251,-0.34
2025-12-09T16:15:08.339297,-0.34
2025-12-09T16:15:08.344155,-0.34
2025-12-09T16:15:08.349146,-0.34
2025-12-09T16:15:08.354179,-0.34
2025-12-09T16:15:08.359150,-0.34
2025-12-09T16:15:08.364208,-0.34
2025-12-09T16:15:08.369129,-0.33
2025-12-09T16:15:08.374138,-0.33
2025-12-09T16:15:08.378174,-0.33
2025-12-09T16:15:08.383187,-0.33
2025-12-09T16:15:08.388272,-0.33
2025-12-09T16:15:08.393310,-0.34
2025-12-09T16:15:08.398192,-0.34
2025-12-09T16:15:08.403232,-0.34
2025-12-09T16:15:08.408159,-0.34
2025-12-09T16:15:08.413162,-0.34
2025-12-09T16:15:08.418158,-0.34
2025-12-09T16:15:08.423147,-0.34
2025-12-09T16:15:08.428168,-0.34
2025-12-09T16:15:08.433139,-0.34
2025-12-09T16:15:08.438132,-0.34
2025-12-09T16:15:08.442149,-0.34
2025-12-09T16:15:08.447182,-0.34
2025-12-09T16:15:08.452242,-0.34
2025-12-09T16:15:08.457228,-0.34
2025-12-09T16:15:08.462311,-0.34
2025-12-09T16:15:08.467238,-0.34
2025-12-09T16:15:08.472169,-0.34
2025-12-09T16:15:08.477178,-0.34
2025-12-09T16:15:08.482143,-0.34
2025-12-09T16:15:08.487151,-0.34
2025-12-09T16:15:08.492131,-0.34
2025-12-09T16:15:08.497164,-0.34
2025-12-09T16:15:08.501199,-0.34
2025-12-09T16:15:08.506203,-0.35
2025-12-09T16:15:08.511238,-0.35
2025-12-09T16:15:08.516295,-0.35
2025-12-09T16:15:08.521309,-0.35
2025-12-09T16:15:08.526291,-0.35
2025-12-09T16:15:08.531172,-0.34
2025-12-09T16:15:08.536171,-0.34
2025-12-09T16:15:08.541154,-0.34
2025-12-09T16:15:08.546140,-0.34
2025-12-09T16:15:08.551150,-0.34
2025-12-09T16:15:08.556111,-0.34
2025-12-09T16:15:08.561149,-0.34
2025-12-09T16:15:08.565140,-0.34
2025-12-09T16:15:08.570308,-0.34
2025-12-09T16:15:08.575323,-0.34
2025-12-09T16:15:08.580158,-0.34
2025-12-09T16:15:08.585191,-0.34
2025-12-09T16:15:08.590248,-0.34
2025-12-09T16:15:08.595253,-0.34
2025-12-09T16:15:08.600156,-0.34
2025-12-09T16:15:08.605172,-0.35
2025-12-09T16:15:08.610156,-0.35
2025-12-09T16:15:08.615141,-0.35
2025-12-09T16:15:08.620160,-0.35
2025-12-09T16:15:08.625122,-0.35
2025-12-09T16:15:08.629204,-0.35
2025-12-09T16:15:08.634160,-0.35
2025-12-09T16:15:08.639280,-0.35
2025-12-09T16:15:08.644189,-0.34
2025-12-09T16:15:08.649168,-0.34
2025-12-09T16:15:08.654232,-0.34
2025-12-09T16:15:08.659155,-0.34
2025-12-09T16:15:08.664175,-0.34
2025-12-09T16:15:08.669145,-0.34
2025-12-09T16:15:08.674149,-0.34
2025-12-09T16:15:08.679153,-0.34
2025-12-09T16:15:08.684125,-0.34
2025-12-09T16:15:08.689103,-0.34
2025-12-09T16:15:08.693356,-0.34
2025-12-09T16:15:08.698172,-0.34
2025-12-09T16:15:08.703233,-0.34
2025-12-09T16:15:08.708298,-0.34
2025-12-09T16:15:08.713171,-0.34
2025-12-09T16:15:08.718162,-0.34
2025-12-09T16:15:08.723143,-0.34
2025-12-09T16:15:08.728149,-0.34
2025-12-09T16:15:08.733132,-0.34
2025-12-09T16:15:08.738130,-0.34
2025-12-09T16:15:08.743134,-0.34
2025-12-09T16:15:08.748133,-0.34
2025-12-09T16:15:08.752209,-0.34
2025-12-09T16:15:08.757284,-0.34
2025-12-09T16:15:08.762181,-0.34
2025-12-09T16:15:08.767228,-0.34
2025-12-09T16:15:08.772242,-0.34
2025-12-09T16:15:08.777186,-0.34
2025-12-09T16:15:08.782303,-0.33
2025-12-09T16:15:08.787181,-0.33
2025-12-09T16:15:08.792138,-0.33
2025-12-09T16:15:08.797149,-0.34
2025-12-09T16:15:08.802126,-0.34
2025-12-09T16:15:08.807144,-0.34
2025-12-09T16:15:08.812119,-0.34
2025-12-09T16:15:08.816184,-0.34
2025-12-09T16:15:08.821304,-0.34
2025-12-09T16:15:08.826294,-0.34
2025-12-09T16:15:08.831175,-0.34
2025-12-09T16:15:08.836330,-0.34
2025-12-09T16:15:08.841289,-0.34
2025-12-09T16:15:08.846182,-0.34
2025-12-09T16:15:08.851138,-0.34
2025-12-09T16:15:08.856139,-0.34
2025-12-09T16:15:08.861165,-0.34
2025-12-09T16:15:08.866147,-0.34
2025-12-09T16:15:08.871142,-0.34
2025-12-09T16:15:08.876120,-0.34
2025-12-09T16:15:08.880232,-0.35
2025-12-09T16:15:08.885172,-0.35
2025-12-09T16:15:08.890313,-0.35
2025-12-09T16:15:08.895263,-0.34
2025-12-09T16:15:08.900197,-0.34
2025-12-09T16:15:08.905302,-0.34
2025-12-09T16:15:08.910154,-0.34
2025-12-09T16:15:08.915201,-0.34
2025-12-09T16:15:08.920192,-0.34
2025-12-09T16:15:08.925162,-0.34
2025-12-09T16:15:08.930182,-0.34
2025-12-09T16:15:08.935183,-0.34
2025-12-09T16:15:08.939269,-0.34
2025-12-09T16:15:08.944335,-0.35
2025-12-09T16:15:08.949438,-0.35
2025-12-09T16:15:08.956566,-0.35
2025-12-09T16:15:08.959174,-0.35
2025-12-09T16:15:08.964189,-0.35
2025-12-09T16:15:08.969176,-0.35
2025-12-09T16:15:08.974175,-0.35
2025-12-09T16:15:08.979183,-0.35
2025-12-09T16:15:08.984134,-0.34
2025-12-09T16:15:08.989176,-0.34
2025-12-09T16:15:08.994137,-0.34
2025-12-09T16:15:08.999111,-0.34
2025-12-09T16:15:09.003249,-0.34
2025-12-09T16:15:09.008346,-0.34
2025-12-09T16:15:09.013172,-0.34
2025-12-09T16:15:09.018183,-0.34
2025-12-09T16:15:09.023294,-0.34
2025-12-09T16:15:09.028196,-0.34
2025-12-09T16:15:09.033217,-0.34
2025-12-09T16:15:09.038252,-0.34
2025-12-09T16:15:09.043148,-0.34
2025-12-09T16:15:09.048147,-0.35
2025-12-09T16:15:09.053169,-0.35
2025-12-09T16:15:09.059200,-0.35
2025-12-09T16:15:09.063155,-0.35
2025-12-09T16:15:09.067360,-0.35
2025-12-09T16:15:09.074988,-0.35
2025-12-09T16:15:09.077277,-0.35
2025-12-09T16:15:09.082326,-0.34
2025-12-09T16:15:09.090262,-0.34
2025-12-09T16:15:09.092267,-0.34
2025-12-09T16:15:09.097182,-0.34
2025-12-09T16:15:09.102150,-0.34
2025-12-09T16:15:09.107142,-0.34
2025-12-09T16:15:09.112170,-0.34
2025-12-09T16:15:09.117143,-0.34
2025-12-09T16:15:09.122108,-0.34
2025-12-09T16:15:09.127156,-0.34
2025-12-09T16:15:09.131459,-0.34
2025-12-09T16:15:09.136171,-0.34
2025-12-09T16:15:09.141336,-0.34
2025-12-09T16:15:09.146222,-0.34
2025-12-09T16:15:09.151156,-0.34
2025-12-09T16:15:09.156310,-0.34
2025-12-09T16:15:09.161168,-0.34
2025-12-09T16:15:09.166196,-0.34
2025-12-09T16:15:09.171613,-0.34
2025-12-09T16:15:09.176186,-0.34
2025-12-09T16:15:09.181239,-0.34
2025-12-09T16:15:09.186122,-0.34
2025-12-09T16:15:09.191176,-0.34
2025-12-09T16:15:09.195239,-0.34
2025-12-09T16:15:09.200150,-0.34
2025-12-09T16:15:09.208409,-0.34
2025-12-09T16:15:09.210363,-0.34
2025-12-09T16:15:09.217397,-0.34
2025-12-09T16:15:09.220336,-0.34
2025-12-09T16:15:09.225379,-0.34
2025-12-09T16:15:09.230200,-0.34
2025-12-09T16:15:09.235141,-0.34
2025-12-09T16:15:09.240148,-0.34
2025-12-09T16:15:09.245149,-0.35
2025-12-09T16:15:09.250143,-0.35
2025-12-09T16:15:09.255131,-0.35
2025-12-09T16:15:09.259365,-0.35
2025-12-09T16:15:09.264186,-0.35
2025-12-09T16:15:09.273805,-0.35
2025-12-09T16:15:09.274616,-0.35
2025-12-09T16:15:09.279191,-0.35
2025-12-09T16:15:09.284242,-0.35
2025-12-09T16:15:09.289151,-0.35
2025-12-09T16:15:09.294177,-0.34
2025-12-09T16:15:09.299152,-0.34
2025-12-09T16:15:09.304152,-0.34
2025-12-09T16:15:09.309166,-0.35
2025-12-09T16:15:09.314286,-0.35
2025-12-09T16:15:09.319115,-0.35
