timestamp,rms_displacement,flutter_freq_hz,extension_angle_deg,wind_estimate_mps,num_points,quality,gt_wind_mps
1765294576.8835983,0.0,0.0,0.0,0.0,0,0.0,nan
1765294576.925007,0.0,0.0,-1.2291886806488037,0,12,1.0,nan
1765294576.956337,0.0,0.0,-1.229979395866394,0,12,1.0,nan
1765294577.0399916,0.0,0.0,-1.2340036630630493,0,12,1.0,nan
1765294577.0673113,0.0,0.0,-1.2353285551071167,0,12,1.0,nan
1765294577.09523,0.0,0.0,-1.235513687133789,0,12,1.0,nan
1765294577.1272328,0.013905012980103493,0.0,-1.2357181310653687,0.006952506490051746,12,1.0,nan
1765294577.1625156,0.013590095564723015,0.0,-1.2355668544769287,0.006795047782361507,12,1.0,nan
1765294577.1949837,0.012925934046506882,0.0,-1.2351371049880981,0.006462967023253441,12,1.0,nan
1765294577.2273252,0.012405544519424438,0.0,-1.2344155311584473,0.006202772259712219,12,1.0,nan
1765294577.2592905,0.01181404385715723,0.0,-1.2342877388000488,0.005907021928578615,12,1.0,nan
1765294577.292722,0.011281279847025871,0.0,-1.23439621925354,0.005640639923512936,12,1.0,nan
1765294577.3264365,0.01084059663116932,0.0,-1.2347235679626465,0.00542029831558466,12,1.0,nan
1765294577.3581321,0.010437202639877796,0.0,-1.234617829322815,0.005218601319938898,12,1.0,nan
1765294577.3892844,0.010153084993362427,0.0,-1.235146164894104,0.005076542496681213,12,1.0,nan
1765294577.4236448,0.010246910154819489,0.0,-1.2358125448226929,0.005123455077409744,12,1.0,nan
1765294577.4602923,0.01029978971928358,0.0,-1.2361317873001099,0.00514989485964179,12,1.0,nan
1765294577.4942918,0.010290456935763359,0.0,-1.2369025945663452,0.0051452284678816795,12,1.0,nan
1765294577.5273643,0.010132886469364166,0.0,-1.2376974821090698,0.005066443234682083,12,1.0,nan
1765294577.5595021,0.009920752607285976,0.0,-1.2377912998199463,0.004960376303642988,12,1.0,nan
1765294577.5921779,0.009693036787211895,0.0,-1.2379482984542847,0.0048465183936059475,12,1.0,nan
1765294577.6260664,0.009500945918262005,0.0,-1.2379289865493774,0.004750472959131002,12,1.0,nan
1765294577.6595485,0.009359253570437431,0.0,-1.2373201847076416,0.004679626785218716,12,1.0,nan
1765294577.6941755,0.009180255234241486,0.0,-1.2368829250335693,0.004590127617120743,12,1.0,nan
1765294577.7270327,0.009008348919451237,0.0,-1.2366634607315063,0.004504174459725618,12,1.0,nan
1765294577.7584083,0.008857431821525097,0.0,-1.2366684675216675,0.0044287159107625484,12,1.0,nan
