timestamp,rms_displacement,flutter_freq_hz,extension_angle_deg,wind_estimate_mps,num_points,quality,gt_wind_mps
1765449334.7842822,0.0,0.0,0.0,0.0,0,0.0,nan
1765449334.903298,0.0,0.0,0.019184695556759834,0.0,20,1.0,nan
1765449334.9452784,0.0,0.0,0.022347375750541687,0.0,20,1.0,nan
1765449334.9798985,0.0,0.0,0.022256512194871902,0.0,20,1.0,nan
1765449335.0228324,0.0,0.0,0.021873565390706062,0.0,20,1.0,nan
1765449335.0569463,0.0,0.0,0.021080506965517998,0.0,20,1.0,nan
1765449335.0827687,0.07765530794858932,0.0,0.020344864577054977,0.01863727390766144,20,1.0,nan
1765449335.1224804,0.07821784913539886,0.0,0.01834602653980255,0.03368210291862488,20,1.0,nan
1765449335.151754,0.07766566425561905,0.0,0.01646481454372406,0.04558544175624848,20,1.0,nan
1765449335.1951025,0.079129658639431,0.0,0.016150638461112976,0.055459471478462224,20,1.0,nan
1765449335.2236147,0.07955735921859741,0.0,0.014367323368787766,0.06346134339523316,20,1.0,nan
1765449335.2687392,0.08051127195358276,0.0,0.011355211958289146,0.07009177998504638,20,1.0,nan
1765449335.313597,0.07934059202671051,0.0,0.010877136141061783,0.07511516607444763,20,1.0,nan
1765449335.3527424,0.08240962773561478,0.0,0.008128642104566097,0.07987044351610564,20,1.0,nan
1765449335.3876762,0.07977728545665741,0.0,0.007580294739454985,0.08304290332248229,20,1.0,nan
1765449335.4246907,0.07720844447612762,1.904296875,0.006986766122281551,0.08496434933225647,20,1.0,nan
1765449335.4583333,0.07479113340377808,1.81640625,0.006756498012691736,0.0859213514827119,20,1.0,nan
1765449335.4958277,0.07275086641311646,1.728515625,0.0067696585319936275,0.08619728912531748,20,1.0,nan
1765449335.5272715,0.07095187157392502,1.669921875,0.006876907777041197,0.08598628047799599,20,1.0,nan
1765449335.5639744,0.06924023479223251,1.58203125,0.006235100794583559,0.0854066807325326,20,1.0,nan
1765449335.5968938,0.06754053384065628,1.494140625,0.006374611984938383,0.0845350727077836,20,1.0,nan
1765449335.638583,0.06598346680402756,1.435546875,0.00544079951941967,0.0834640901991935,20,1.0,nan
1765449335.6702204,0.06465522199869156,1.34765625,0.00420853728428483,0.08228852543904078,20,1.0,nan
1765449335.7073388,0.06336276233196259,1.2890625,0.004156522918492556,0.08103788331090364,20,1.0,nan
1765449335.7503173,0.06215158477425575,1.201171875,0.003209703369066119,0.07974668699454429,20,1.0,nan
1765449335.7821956,0.06091568246483803,1.142578125,0.0026001741643995047,0.07841711338719656,20,1.0,nan
1765449335.8149824,0.059735774993896484,1.083984375,0.0026163796428591013,0.0770702767082924,20,1.0,nan
1765449335.8509252,0.058623529970645905,1.025390625,0.0025029045064002275,0.07572586855958895,20,1.0,nan
1765449335.8855262,0.0575864315032959,0.99609375,0.0027201573830097914,0.07440143840846218,20,1.0,nan
1765449335.9252799,0.05668738856911659,0.9375,0.003550250781700015,0.07312612398335773,20,1.0,nan
1765449335.9664607,0.05576232448220253,0.908203125,0.004377047065645456,0.07188385706241479,20,1.0,nan
1765449336.0029032,0.047989703714847565,0.87890625,0.0052491300739347935,0.06902461454149525,20,1.0,nan
1765449336.0431893,0.046611785888671875,0.849609375,0.005070347338914871,0.06640652024647746,20,1.0,nan
1765449336.0733094,0.04801227152347565,0.8203125,0.003672610502690077,0.06464816136281612,20,1.0,nan
1765449336.1029756,0.05038132891058922,0.791015625,0.0005801410297863185,0.06381004802879431,20,1.0,nan
1765449336.1399798,0.052396927028894424,0.791015625,-0.0037623168900609016,0.0636233009099701,20,1.0,nan
1765449336.1692622,0.05209936201572418,0.791015625,-0.006234440952539444,0.0634024876117499,20,1.0,nan
1765449336.2024472,0.049981262534856796,0.791015625,-0.006295875646173954,0.06271749309776556,20,1.0,nan
